	length
RWDD3	1015.1656099603238
RND3	1938.388573255445
USE1	913.2565430154317
STAM2	5533.795
GRB14	1269.0
STRN	5680.952030896884
CHIC2	859.7595437334942
KDR	5663.795
LNX1	2492.9889765808175
TNFRSF8	3015.0
KIF1B	7994.384474102781
PKP1	4703.56641054029
STK17B	2577.3750726993817
GTF3C3	2112.650602133868
COQ10B	1939.1208811734166
PEX5L	8341.0
USP13	5238.220515100644
PIK3CA	5250.632479579097
MFN1	3258.300361440024
TAF12	1173.7915702248745
MAN1C1	3377.15849834028
SLC9A1	3841.440025446681
FBXW7	1328.0254254867318
GATB	1679.1604020247742
EHBP1	2647.466667754614
SLC7A6OS	2343.690786440122
CKLF	411.81211087333355
LCAT	556.2
HSF4	474.79001869231627
CTCF	3740.0
CDH3	3168.4261748750087
IFT46	1254.1033483387928
PVRL1	4559.8552441699285
SC5D	2116.102721953882
ARCN1	2945.598082711904
TREH	2144.0281694301857
UPK2	748.797
CBL	11297.8
MCAM	3145.795
TECTA	6819.556770387247
GPC1	2312.6766358308196
FARP2	3469.8892343543876
SLC5A7	3513.5604333381007
NGEF	1241.7594872553238
SP100	1691.2082039364502
DGKD	2193.220954704566
EFHD1	1119.378796866768
DNAJC10	8766.512693915678
TUBB4A	712.9126804613173
MCOLN1	1587.348658292562
GPR108	1581.7403480502467
DGUOK	901.6879640762209
LOXL3	2119.6504340496804
ITGA6	4787.82389850869
HAT1	1458.795
ATF2	3049.059998937163
CBLB	1963.957695925838
GPSM2	3503.205245652384
LAMC2	4742.977031231436
OSGEPL1	1605.5790037410611
MCM6	3568.795
CCNT2	3804.488624019092
RAB3GAP1	3176.4248187780468
ZRANB3	4631.870107093691
R3HDM1	1804.9694346756826
DARS	1848.7395370247373
LCT	6111.795
AGPS	7446.453807662796
ORC4	5909.675678101702
KYNU	6777.988840036931
ERO1LB	2681.2742598475406
ARID4B	5258.910415815841
NID1	5664.999999999999
CYTIP	1500.5786698754396
CPOX	2657.795
MUL1	2270.795
CAPZB	1167.8224466148222
ECE1	3711.753987929688
EIF4G3	4816.271522126758
NMU	575.5822716927078
PPAT	3514.795
PAICS	3207.7195828725635
SRD5A3	2146.7321347286293
KIAA1211	3385.4187549435546
NOA1	3247.795
POPDC2	1638.0
POLQ	8628.592580293327
UPK1B	1613.195852988286
GSK3B	4012.8673934168946
ARHGAP31	7444.470590376175
CD80	1593.3333748854698
CHST10	1964.3285621244831
PDCL3	1116.2181371485408
TXNDC9	1155.0805300849954
IL1RL2	1285.0
RPL31	366.1781314246549
IL18RAP	1722.6740274990157
GFM1	2320.1347481955013
LXN	903.0206215620915
MFSD1	1437.1298138864345
CASP8	1552.4539855728813
ALS2	3555.5477590804658
NOP58	1878.795
OCIAD1	898.7808698575502
SLAIN2	3683.243911672335
TXK	1407.689262984523
GABRA4	11805.8
TOP2B	4707.755669681653
YWHAE	1608.9836242811732
ARHGAP24	1835.3986413374196
FAM13A	3627.3213226938688
HERC3	2557.387999506588
HERC6	3355.87
HERC5	2776.6394421054933
PCDH10	8290.0
NDST4	3230.185
ANK2	4293.114087788636
CRYGD	451.851
ADAM23	3141.7253610444677
PIKFYVE	6830.498496907114
BCHE	1697.5570644487398
SI	5843.795
C2orf83	1683.8000000000002
COPS4	1565.183012635258
PRKG2	3652.1525460343373
RASGEF1B	2876.833328502804
SEC31A	2416.0704945674424
AGPAT9	2458.1664134304356
CUL3	2587.29891948545
GUCY1B3	2573.1006063448867
GRIA2	1874.9
GLRB	1895.0
RAPGEF2	1753.0640900791848
FNIP2	3884.6758387975497
C2orf42	1457.6774288282977
ADD2	6062.709271975169
PCYOX1	4295.491740665118
MXD1	4232.616688642576
ZNF638	2640.2210230478795
ATP8A1	7480.5832585875705
SLC30A9	6050.795
SEC22C	2604.579560469106
CDH10	3270.795
CD86	1685.0676075899225
CSTA	587.0
SLC4A4	5953.091185610284
IL21	471.98225
FGF2	5843.849618102429
BBS7	2731.9711307369244
KIAA1109	7903.0031510369
RBBP5	4203.703360744368
IFT57	2866.696981349074
FRMD4A	4246.225206065217
UBE2S	991.0047892983015
GZMM	772.797
SHC2	2326.795
PHRF1	5220.3875837762735
PALM	2073.0
IL11	1692.4442974367212
BMPR1B	3068.025224198698
RAP1GDS1	2168.897946200632
AGA	1412.1017276948023
NEIL3	2240.795
RAB17	721.3487572782713
MLPH	1553.5910670993667
ASB1	6773.43
CP	2159.9733379120166
WNT5A	5053.8321146876115
THRA	2878.479386004993
CNTNAP1	5108.795
PSMD3	1986.3656354378404
SMARCE1	1078.9860356550676
RAPGEFL1	1836.1316042733515
CASC3	3889.204924294415
ATP6V0A1	1707.1504078474563
KRT24	1713.7949999999998
STAT3	3607.0968508054184
FBXL20	5748.871689136926
KCNH4	3604.6949999999997
NNT	3662.512018147022
FGF10	1527.5312922119106
MTRR	1248.0
FASTKD3	1832.3546469710504
NSUN2	2814.607000987595
MECOM	2237.294117647059
LRRC31	2045.4033333333332
SERPINI2	1136.5714285714287
UFSP2	966.8516111502436
KLKB1	1414.8
F11	1212.8781053661048
SNX25	3065.0
FNDC4	1489.795
CAD	5535.69777826373
POMC	936.7619399281116
DNMT3A	4950.705078430627
RAB10	3367.795
DNAJC27	4728.476584735909
KIF3C	3882.0
FOSL2	4761.099727968485
GCKR	672.5717722030404
GPN1	1618.088936059588
EFR3B	6351.651091990327
GTF3C2	1938.7851345932538
CSPG5	2048.0011330188445
TMEM40	1307.7316943861156
TP63	2066.5
CLDN16	3074.0
HRASLS	898.797
ITGA9	4718.400934511819
FGFRL1	2897.837436590682
MAEA	1597.861381405624
ADD1	3332.7159951919725
TMEM175	1238.8924496173986
KCNN2	1826.0870094503466
PPAP2A	1421.5641582739954
GPBP1	2738.2705396680158
SLC2A9	1651.0
MMRN1	4278.191666666667
PDE5A	4412.178421354254
PRDM5	3038.0642390489274
TRPC3	2440.054125
TYK2	1543.3679254952033
MIER2	3784.1556054078765
LYL1	1255.172843580061
HOOK2	1503.349571734283
COL5A3	6006.795
ICAM1	2972.596140736466
OLFM2	1498.7379713074522
KLF1	1424.795
RIMS1	3372.129160806541
C3orf52	1780.2312670724136
SIDT1	4881.0
PI4K2B	2775.52641420051
TBC1D19	1340.022406090813
PPARGC1A	4188.9836871794605
SEL1L3	2788.62176428149
F13A1	2831.9880719301896
NUP54	1792.2028433654434
CXCL9	2572.795
SEPT11	2632.646843451961
SCARB2	4132.453828069742
FRAS1	10947.22466134105
USO1	3886.1709634404465
ANXA3	1093.6026215608013
ARSB	4692.7492702077425
PDE8B	4164.967050416564
RAD18	3857.54079237969
SLC12A7	4469.336557684626
SDHA	1880.618818305235
PDCD6	918.4520651445853
MTMR12	3736.301733915696
CEP72	1730.0205352587523
SLC9A3	270.4327613817836
XRN1	5965.7757477629075
GRK7	3071.795
GRPEL1	2607.795
EVC	5543.373238742761
LMAN2L	2194.859127764358
MGAT4A	4633.44356692956
ZAP70	1771.8081028367078
PPP2R3A	5987.5430218279635
CEP70	1380.3565489557955
ACAD11	3116.323684254347
UBA5	1524.283969610759
ASTE1	1784.2755154895826
CDV3	2351.6534617158845
MRPL3	1428.7771170969067
GALNT7	2746.2588026510666
SOX30	2460.22592927316
GCNT2	4167.141342341323
BST1	1144.6754976793818
FAM184B	6454.795
DGKG	5190.2368679033425
KNG1	2072.95
MAP3K13	2602.7575217056647
DNAJB11	1274.2882636185846
FETUB	950.4431
DEPDC1B	2224.3920879216107
ERCC8	1151.5
SSR3	2327.575579092006
MGLL	3204.9307920516867
MCM2	3271.3454863887905
RAB7A	1658.0431780572715
KIAA1257	3916.9883049624
ZFR	4570.795
GOLPH3	2553.795
CDH6	8259.195
SUB1	870.5145520957435
NPR3	3249.832735939064
VCAN	8167.789464743506
RASGRF2	7999.795
MSH3	3924.795
CPEB4	4585.378208908998
STC2	3855.0597269503114
ATP6V0E1	657.5149910160233
FBXW11	2830.2713573093542
THOC3	1058.2112350172704
RPL26L1	487.5920953439984
DNAH5	15465.8
WDR70	1807.1996790780686
RAI14	3189.0700412529623
TARS	2167.9950964221944
SLC1A3	3206.6769595935625
AMBP	1088.2613984829443
DFNB31	2592.815474449767
COBL	3201.6624579167737
ARRDC3	4020.795
ANKRD32	4008.944279130776
CENPE	7058.142456226686
ARHGEF38	3246.5
ENPEP	6775.795
CASP6	1099.648536574904
LEF1	1657.6666666666667
EGF	4394.022020964292
PAPSS1	2563.795
SEC24B	4200.50079045557
MCM8	4766.744674097571
NME5	1030.795
PAIP2	1254.1450087004073
SIL1	1053.9214574244693
IPCEF1	3519.2946898205882
ANKRD7	897.156
MRPL22	831.8484057302403
IQCG	1148.0
LSG1	3184.0717185787585
PCNP	1856.3789928226065
ST3GAL6	1256.2361873043078
RBM27	6283.795
JAKMIP2	7455.983320912131
SHOC2	3767.537969918934
TLE4	2418.0295016223827
WWC1	3560.492492107621
GABRP	628.4085085875092
SPDL1	1591.9445000975654
FAM188B	2565.795
SSBP1	485.14816694374144
TRPV5	2166.6666666666665
ABCB6	2555.8198818234096
PECR	1685.7949999999996
VDAC1	1643.3696029419798
CDKL3	1274.1826037954665
UBE2B	1113.6627144312401
PITX1	1850.7810865822937
FSTL4	1676.501104172642
AFF4	6722.326615815509
ZMIZ2	3382.036458304925
CUL7	5139.058821073188
MED20	1190.3731802311236
XPO5	5165.0
SRF	4034.795
SEMA3C	3783.746740920491
SEMA3A	2807.9302081359765
NRP1	2683.8682985059
CCNY	3662.954277164809
COL6A5	3776.5
APBA1	3235.154122115512
PIP5K1B	1944.686291482083
TJP2	3342.3540851537464
TNPO3	3792.9312542197395
TAX1BP1	2557.3768032679477
CPVL	1116.5396096002196
HIBADH	1514.203216646487
UGT2B10	1514.61
STAP1	1164.8772875600332
ADGRF5	5575.653839040166
POLB	733.8347016713169
SLC17A2	1928.4616666666666
WWP1	2517.8612490690916
CALB1	408.4325
NBN	2834.2221966273337
ST7	1388.8602466154048
TFEC	3040.411448431717
WNT2	2708.0
ANXA11	2445.319271320481
WDFY4	6268.245468347799
NRXN2	3387.0050555555554
MYRF	5546.0
PRDX5	694.0
POLA2	1775.675916621561
B3GAT3	1459.5410261888396
MGST2	626.3282169227136
ADH4	1744.8564570071921
MTTP	2699.739833333333
BLVRA	890.1093035669232
KIF9	1064.3663378612862
LARS2	3015.6786689966857
USP4	2533.7715441858327
PTPN23	4741.688009323943
PRKAR2A	3806.027183276855
EXOSC7	887.797
SCAP	2186.535772442566
OPRK1	4483.0
ICA1	1419.4690093263075
ABCC5	3659.854995874366
CLCN2	3022.2976070668574
MCCC1	2402.4371236234856
LAMP3	3053.4785617281723
WASF1	1918.2786324399742
AHI1	2106.4964329195404
ALDH8A1	991.4168720802162
UBXN8	859.4297745466813
GNAS	1514.7927653201364
PMEPA1	3319.7961292851414
PON3	894.5579664312409
SLC25A13	2973.975
NPTX2	2532.795
PPP6R3	2640.9551797574977
CPT1A	3550.577671573859
GAL	650.807
FBXO3	3645.927367724619
KIAA1549L	8786.599879863694
ABCA2	7864.0001223647
NSMF	2077.8338158032816
RPS6KA2	3374.5776785448343
TCIRG1	1819.2801148760318
CHKA	2189.3345668994934
ADAM18	1859.8683333333338
ADAM2	2221.5599999999995
ANK1	3338.6279252187355
KAT6A	5686.7085778311975
SLC26A4	4731.0
PRKAR2B	3577.795
DUS4L	2052.795
ABCB4	2888.30875
ABCB1	4374.42
ADAM22	3832.9689526246593
DBF4	3739.795
SRI	799.0344807709306
RBM48	1875.9558306083363
CDK6	8883.990016459575
SGCE	1406.4907280451464
CDK14	3541.6688201838415
ANKIB1	3476.5591128712094
ANLN	3116.105920049545
EIF4H	2348.2966430756933
GTF2IRD1	3289.015224321697
WBSCR22	968.6300514240461
ADAM28	3040.941003043131
STMN4	2089.0
DMTN	1596.3579844445744
LZTS1	5311.625447835545
R3HCC1	1148.1517868042197
SH2D4A	1972.2221500916412
SLC18A1	2066.4114285714286
PDLIM2	907.4055651851575
RUNX1T1	2248.683215686649
FSCN3	1321.18875
ZNF800	2667.4826256462993
ACAT1	1305.5965934506603
ELMOD1	2285.059496249597
EXPH5	7135.11792765869
ADAP1	1286.70751317768
PMS2	2662.571064929535
MAD1L1	1205.3529230769234
GET4	1583.5750000000003
RUFY2	2092.282134535024
HNRNPH3	2082.475550007399
CCAR1	3039.7518695442427
REXO2	687.8214403525111
SQLE	2280.3972579522365
SNX19	4870.7305801843095
BRINP1	2365.994123273628
MYO3A	2683.3732987290987
GAPVD1	5033.236181915115
MAPKAP1	1646.1087185578058
GTF2H1	1903.3952733195852
SERGEF	823.213544656744
CSRP3	1223.895
KCNC1	5322.37625408309
PIK3C2A	6475.642117387566
FAM160A2	3194.42088324178
RNF141	3148.29653368282
HPX	1426.44
IDE	4087.61980123402
BTAF1	6940.115356727636
CCNJ	3235.022388337914
TCTN3	2229.9211815224257
CPEB3	6026.426256618365
DAXX	2267.917603896605
MLN	330.7416666666667
GLT8D1	1064.1253343270664
RBM6	1317.2023292873987
TMEM115	2029.795
GNAI2	2042.2838305518173
HYAL1	1603.1704236588125
DOCK3	8587.795
CACNA2D2	4899.229606679406
ITIH4	2765.31
SLIT1	5913.132558600679
SFRP5	1668.795
GMEB2	4065.6326944099246
GID8	4229.795
DIDO1	4458.27941076913
SLC2A4RG	1563.795
PRPF6	2876.795
TIMP3	4435.795
SLC5A4	1862.795
FBXO7	1683.7940567314943
SLC5A1	4653.946203366796
PISD	1299.803946779694
EIF2B2	2336.050557953085
TTLL8	2350.0
RNF185	2970.6396055117075
TTLL1	1446.0
MTFP1	909.2747494051437
TEF	3150.064347690408
B4GALNT3	3639.9383085102154
PDE6H	579.8154999999999
ERP27	1184.4317915880279
ETV6	5060.7454721691165
BCL2L14	1315.349269337694
GABARAPL1	1206.6261285069784
DNM1L	3559.685342772581
ALG10	2929.0
PIK3C2G	2538.209527459213
PLCZ1	801.2222222222222
AEBP2	1780.2301938111364
SLCO1C1	2635.99
ETNK1	3940.8632130886317
ZCRB1	990.6071024895926
TMEM117	2046.4417074024773
C1RL	2309.1702289934574
NDUFA9	2433.26376418181
CLSTN3	3025.645350623445
KLRG1	1055.5458834711435
TAPBPL	1542.0
CD27	1170.795
RBP5	679.7646809482154
PEX5	2204.6827175227854
SLC38A4	2092.092700372973
AMIGO2	2817.7263321949113
SCAF11	3337.5619133269365
ANP32D	792.797
LLPH	2912.0897410862653
MARCH9	1867.0229899712022
INHBE	2230.0
GLIPR1	3226.5255124542764
BEST3	1711.1750000000002
PHLDA1	5680.295515843811
TMEM19	2800.3493499888923
LGR5	3205.8583333333336
CPSF6	2792.2288957283627
SLC6A15	2139.1360714285715
TMTC3	5838.449184161939
LUM	2840.795
KERA	1994.795
SNRPF	1141.879224850877
AMDHD1	482.97586752498074
NEDD1	2688.8335581583606
SYCP3	812.0
ASCL1	2304.795
GAS2L3	1659.220289527949
SLC15A4	2234.884078656949
TDG	2705.1425472848327
CHFR	2433.5555555555557
SLC46A3	2714.675328494861
CDK2	2084.1154804870202
SUOX	1798.648301237957
SLC39A5	866.6197142857143
CCDC65	1867.8830269161242
TARBP2	1154.249030183138
DHH	1768.795
GPR84	1443.948053840421
NPFF	424.8825
NABP2	1250.0741587368132
SMARCC2	3915.0
N4BP2L2	3795.756448006768
MAP3K12	2369.36687
ITGB7	2072.8199608164114
CSAD	1204.4951126616634
ERBB3	3973.4667785621573
LMBR1L	797.9644062987345
C12orf10	955.467660179982
ESYT1	3991.0347187253437
TMBIM6	2244.687325701083
ANKRD52	8520.795
KRT71	2097.795
RB1	4672.795
DIABLO	866.7434160846757
SBNO1	6354.260583854644
SETD1B	7141.151955867564
VPS33A	3712.7736361825355
VPS37B	2523.730060234959
RHOF	1369.8933230454627
DIAPH3	3625.93655642032
SLAIN1	1180.142498712968
RBM26	3933.0
SRRM4	8309.795
METTL21C	920.797
RNF113B	1208.795
ZIC5	4471.795
RAB20	1350.795
ANKRD10	1448.305776502451
TTC6	2121.946346451369
SSTR1	4127.795
CDH24	3037.632248727371
REM2	1496.849699452861
CBLN3	1411.4314553433505
TINF2	1690.2945300733281
NOP9	5232.68937615882
FITM1	798.0
FANCM	4315.454695637092
PELI2	3811.7822339226486
RTN1	2491.784301867866
C14orf37	4262.804761564561
SLC38A6	827.9348415723366
RDH12	1669.0
RAB15	2453.4228257433597
WDR89	2224.827154088436
ESR2	3786.6173968551225
STON2	1682.0146596161483
GPR65	4354.795
PTGR2	3071.5375488898744
JDP2	1601.089664424858
AK7	1570.8034418078637
FAM181A	1141.9215
ITPK1	2407.770704361167
FBLN5	1975.3614688215494
TRIP11	4687.928018357041
DUOXA1	1153.5612682421652
ZNF280D	3310.322723479998
TCF12	3177.541080582288
MFAP1	1987.7949999999998
SORD	3067.6277718554106
MYEF2	2844.0228925492142
LYSMD2	1078.704653456297
SLC27A2	2107.9942890338702
FGF7	3728.110687149069
HDC	1611.0
MYZAP	1574.3623002096924
BNIP2	3059.984216184558
RAD51	1607.5557023517563
SRP14	615.9200632882112
DISP2	12446.8
TTBK2	6428.8510331170455
COMMD4	567.0179285714287
UBE2Q2	2095.00866103663
BCL2A1	740.43333809401
TSPAN3	1577.2731066668075
WDR61	855.5218338938146
MAN2C1	1953.9981674410928
MESDC1	4677.795
TPM1	1116.025
IGF1R	8042.274241814254
ARRDC4	3904.795
PIF1	2487.9999963168057
USP3	1415.394907826566
CYP11A1	982.1666666666666
BBS4	1691.0937687720314
PML	2880.9619278299506
ADAMTS17	2940.5117021671413
CCDC33	2066.166979109091
HEXA	1744.979848167667
SCAMP2	1893.4846868225495
RHCG	1311.4817922871957
POLG	4291.897688978937
RLBP1	1038.7963957505167
WDR93	1771.7141587307185
TICRR	6542.29522560359
DET1	2025.026094519638
MFGE8	1477.2301573769694
ZNF710	2467.636304711919
ST8SIA2	2450.6243333333337
FURIN	3741.5393026998986
IQGAP1	5954.295966119495
CRTC3	3965.7788274628547
EFTUD1	3126.3440713715645
SEC11A	945.7885232972212
SEPT12	894.8364999999999
ABAT	3875.1119145661914
PMM2	1728.1743216312568
PRSS36	2524.0
ITGAX	3311.6308026774705
ARMC5	3008.711037818579
FTO	3756.358475189406
UQCRC2	1194.9862058968904
CDR2	1663.3791643740456
IGSF6	2586.0
NKD1	8427.795
DHX38	3400.9643859443086
TXNL4B	1267.6952811041
MARVELD3	2103.185267927165
ZFHX3	15369.129164041884
NUDT7	722.2647330392685
CMTM2	780.0
CDH11	2667.4416487543513
NOL3	1034.397131090992
MAP1LC3B	2382.5197276015087
CDH13	3027.313086845832
ZCCHC14	6713.914689546054
ADAD2	1526.7051666666666
IRF8	1383.0
ZNF174	1574.397712445002
RPL3L	1983.0
NDUFB10	529.6991954117807
PDPK1	5746.842690867836
DEF8	1307.0680835622065
CBFA2T3	1325.0
GALNS	1150.7977755798297
GAS8	1763.163693768308
SPG7	2022.1455308415939
MED9	2058.41
NCOR1	4081.851317666469
COPS3	1347.8606058784167
GID4	2643.045801228964
CPNE7	1508.397648292315
PHF12	2733.3615801525916
KSR1	2211.73419233885
NEK8	2767.9523905181504
DPEP3	1850.7949999999998
GFOD2	3312.7494884496064
NOB1	1566.7949999999998
PRPSAP2	779.690547368421
UNC45B	5439.008474966362
BZRAP1	4148.862728942995
PCTP	1716.8261121430396
OR4D1	856.797
KIF2B	2145.795
EPN3	1218.463409777915
TOB1	2008.6996265329185
SPATA22	859.3683357142856
SGSM2	3212.5429220394585
LRRC46	1754.795
SSH2	3822.8740098106236
RHBDL3	2823.7
SPACA3	750.0
ABCA8	5142.764148554572
ABCA10	2291.4333333333334
MPP2	2227.834076746809
G6PC3	940.5904170658714
CLTC	4954.327419057132
C17orf64	354.6023666666666
SS18	3065.444039206912
CDH2	3106.604835076404
TAF4B	3531.2772120272743
AFG3L2	2797.4252359937987
IMPA2	1170.4752955802237
GNAL	4029.8874605697065
SLC39A6	3110.1018029270053
DTNA	1803.348893887313
C18orf21	757.357209361332
GALNT1	3358.9774797646182
ASXL3	6009.811251908431
MEP1B	1502.0
SLC25A52	1151.795
GAREM	4041.6752614230954
ESCO1	4350.934999867726
GATA6	3326.2347373714974
LAMA3	5422.936578006207
GREB1L	4632.579983322439
C18orf8	1942.1187249828185
NPC1	2135.296034580589
MYH10	7020.975728619327
ARRB2	1495.8866211108818
ZMYND15	2210.4590791918645
SAT2	658.4100872759034
ASGR1	866.7916022119919
TP53	1675.4862118900933
CCDC40	1612.5010335943539
ARHGDIA	1544.1754853557386
TTYH2	3269.0908396744207
RAB40B	2423.826383897738
EIF4A3	1560.9483560663862
FN3KRP	1665.035
TRIM65	2657.168402011284
CBX8	1958.9562992298618
SECTM1	1174.524027967153
RNF157	2894.719277154767
CEP131	2965.3277996235224
ZNF750	3240.475099805669
CBX4	2191.556166318359
CBX2	3900.4491051240593
RNF165	2742.1400000000003
DYM	1752.9504321149234
ELAC1	1129.672209642803
MBD1	2865.5869286294155
TNFRSF11A	5460.691318026249
SERPINB13	1780.5
SERPINB12	1079.0
ZCCHC2	2316.3404105221093
CBLN2	1445.12875
PMAIP1	1658.6240546305428
ERBB2	2748.584261169438
KRT10	1956.7949999999998
PNMT	718.0
ARL5C	372.96500000000003
IGFBP4	2032.795
TXNL4A	798.1483746323551
AKAP8	3502.795
CYP4F22	2344.0
CTB-55O6.8	1244.614371948203
SAMD1	1434.858360900727
SLC39A3	1020.0
PPAP2C	1029.0
MED16	1614.216819589647
ZNF544	1658.3704188326801
ZIM3	2459.795
PRDM15	6011.235703610517
FEM1A	9425.795
CIB3	426.42024999999995
CALR3	692.8422499999999
SH3GL1	1628.5560659019704
ARMC6	1333.5019689447913
DMRTC2	1350.8262105496312
CCDC97	1959.3471908072179
ZNF45	2560.4781054166965
BCKDHA	1049.9440912463035
ZFP14	5078.546504490305
ZNF155	1446.1077768493374
SSBP4	735.9194175
SMG9	3405.7005435451642
HUNK	7083.970528762415
LRRC56	2601.795
IFNAR1	5484.688778295962
SOD1	795.1385
SIK1	4544.795
DNMT3L	972.75
SCYL1	2371.0125204049054
DOPEY2	6074.343595897692
IL19	1199.5906795269334
EMP3	597.3339507103523
DMWD	1672.5839932730894
SAE1	1561.6376467801456
BCAM	2208.0491206707
NTN5	1069.5
LMTK3	4811.4
GEMIN7	750.25
CBLC	1379.3034499194036
WDR62	4433.000066440605
FXYD7	440.89799999999997
ADAMTS10	3550.0
SLC6A3	3768.795
RNPEPL1	2047.2561055595825
CAPN10	1051.776953750403
KIR3DL2	1434.027990201524
ZNF581	1078.5553974119475
LILRB4	1722.7996715621525
ZNF816	1444.6898183021644
CACNG8	8579.795
C19orf52	1257.795
FBN3	8430.958903725445
EVI5L	2323.811498334302
TIMM44	1036.904405860198
TM4SF5	540.8265
SLC47A1	2196.26263107756
KLHDC4	2191.2050324142356
PSMB6	684.8377160695908
GPR32	1101.795
ACPT	1179.795
ZNF473	2552.1221334219244
RPS11	446.4277556578553
PTH2	292.403
SPIB	3145.642008416782
IGLON5	2438.795
RCN3	1202.6554940978644
ZNF614	2824.848734987739
WRAP73	1298.5404429050695
PRDM16	4894.665743892917
ARHGEF19	2575.1443099372573
PGD	1640.957143390665
SH3BGRL3	1112.3199054265096
IL22RA1	2630.795
ZNF593	1695.8000000000002
C1orf216	3050.795
EVA1B	886.797
PLK4	3050.793517019499
FCN3	837.1546646288818
ITGB3BP	797.0
TINAGL1	1945.7494296991063
MOB3C	3236.0301810489336
CYP4B1	1403.5420794163851
SLC44A3	1425.766393452137
CTTNBP2NL	3462.262014632131
PSMA5	2417.5
CD53	1337.795
PROK1	1170.795
CELSR2	10366.8
GPR161	5769.851641675097
MPC2	1004.6745281160763
SFT2D2	9534.089644207826
DUSP27	3732.6666666666665
ILDR2	10256.547974885201
FCGR2A	2036.039102955031
NUF2	1476.8057247933289
UAP1	2037.742442646241
PRCC	1552.4031505726234
FCRL4	3291.795
TOR1AIP1	3353.033233154196
HMCN1	14535.314515846563
PRUNE	2166.4784072937205
SF3B4	1393.5688004597162
CGN	3572.051517903443
S100A11	426.88250000000005
SETDB1	2698.6850085610376
ADAMTSL4	3312.113488520985
CTSK	1438.0154648922708
CERS2	1446.5429317592057
ENSA	1435.7563385365297
POGZ	2551.842995507004
GOLPH3L	2195.9168212686645
KCNH1	5766.981518054522
EIF2D	1810.7364606402466
CRNN	1734.7949999999998
ADAM15	2556.0750000000003
JTB	1037.9330381978825
TPM3	1780.5607832144856
NUP210L	4294.666666666667
SLC27A3	1476.6363636363637
UBAP2L	2154.190980447209
GON4L	6844.726699936018
CREB3L4	1278.2369271314615
KCNN3	7141.424100681762
CAPN9	2195.628333333333
ACP1	1294.101526359777
SDE2	3807.795
ARF1	1723.0749999999998
ITPKB	4748.132781319637
CNIH3	2390.795
LEFTY1	921.2102500000001
C1orf35	1259.795
LBR	3475.1448474861754
WNT9A	3803.795
EPHX1	1461.0
REN	1279.795
PPFIA4	4537.019675537063
PLEKHA6	5870.537922949764
ARL8A	1620.4698302815987
OSR1	1768.795
GDF7	9581.795
PDIA6	2171.7580481333316
RHOB	2204.795
ATP6V1C2	2701.165989731531
GALM	1903.303117517998
RPL21	462.15001985760625
ABCG8	2497.795
CALM2	1006.0798889791562
RPS27A	641.1603964820733
WDPCP	3326.748722936185
VPS54	3651.8971419776653
REG3G	624.7773333333332
ETAA1	3250.795
SNRPG	404.90089511339534
CLEC4F	2075.869484770804
MEIS1	3035.223685314724
OTOF	4612.995
TRIM43	1514.795
MRPS5	1484.795
ANKRD53	1666.516628454753
TPRKB	605.1853361223168
NAT8	779.797
EXOC6B	5720.275884713498
SFXN5	2635.057192211157
TEX261	3273.795
DUSP11	1199.5409077181073
SULT1C4	1317.8149738997727
MALL	2592.0535037173568
RALB	1801.683703844812
C1QL2	1875.795
TMEM177	1146.567560228486
SLC20A1	2243.418580855253
FBLN7	1326.3420592694783
ZC3H8	5100.160751650292
CNGA3	2908.5
FAHD2B	1191.034513628532
UBXN4	3725.8826880748675
NXPH2	884.797
THSD7B	5766.333333333333
GPR17	1405.5
POLR2D	3180.75028128107
AMMECR1L	4487.665271053577
SLC4A10	4606.1449999999995
SCRN3	1472.0786764593322
WIPF1	3108.0190814873577
KIAA1715	3739.180208977146
TMEFF2	2705.0122908421727
UBR3	7678.792812326834
